fee_algo_name,random_seed,lp_yield
FX_fee,217,26.43
FX_fee,218,26.64
FX_fee,219,26.39
FX_fee,220,26.58
FX_fee,221,26.69
FX_fee,222,26.7
FX_fee,223,26.6
FX_fee,224,26.53
FX_fee,225,26.59
FX_fee,226,26.72
FX_fee,227,26.53
FX_fee,228,26.81
FX_fee,229,26.81
FX_fee,230,26.57
FX_fee,231,26.7
FX_fee,232,26.59
FX_fee,233,26.45
FX_fee,234,26.74
FX_fee,235,26.79
FX_fee,236,26.57
FX_fee,237,26.85
FX_fee,238,26.69
FX_fee,239,26.59
FX_fee,240,26.87
FX_fee,241,26.84
FX_fee,242,26.6
FX_fee,243,26.55
FX_fee,244,26.57
FX_fee,245,26.7
FX_fee,246,26.68
FX_fee,247,26.6
FX_fee,248,26.57
FX_fee,249,26.56
FX_fee,250,26.51
FX_fee,251,26.41
FX_fee,252,26.77
FX_fee,253,26.58
FX_fee,254,26.45
FX_fee,255,26.68
FX_fee,256,26.63
FX_fee,257,26.72
FX_fee,258,26.53
FX_fee,259,26.93
FX_fee,260,26.53
FX_fee,261,26.69
FX_fee,263,26.46
FX_fee,262,26.62
FX_fee,264,26.65
FX_fee,265,26.43
FX_fee,266,26.39
FX_fee,267,26.73
FX_fee,268,26.62
FX_fee,269,26.72
FX_fee,270,26.6
FX_fee,271,26.78
FX_fee,272,26.63
FX_fee,273,26.61
FX_fee,274,26.42
FX_fee,275,26.85
FX_fee,276,26.7
FX_fee,277,26.72
FX_fee,278,26.66
FX_fee,279,26.64
FX_fee,280,26.79
FX_fee,281,26.4
FX_fee,282,26.61
FX_fee,283,26.66
FX_fee,284,26.36
FX_fee,285,26.48
FX_fee,286,26.5
FX_fee,287,26.72
FX_fee,288,26.46
FX_fee,289,26.64
FX_fee,290,26.74
FX_fee,291,26.75
FX_fee,292,26.62
FX_fee,293,26.56
FX_fee,294,26.76
FX_fee,295,26.67
FX_fee,296,26.78
FX_fee,297,26.52
FX_fee,298,26.62
FX_fee,299,26.59
FX_fee,300,26.62
FX_fee,301,26.81
FX_fee,303,26.62
FX_fee,302,26.51
FX_fee,304,26.46
FX_fee,305,26.83
FX_fee,306,26.66
FX_fee,307,26.83
FX_fee,308,26.65
FX_fee,309,26.84
FX_fee,310,26.56
FX_fee,311,26.41
FX_fee,312,26.84
FX_fee,313,26.6
FX_fee,314,26.71
FX_fee,315,26.53
FX_fee,317,26.76
FX_fee,316,26.59
FX_fee,318,26.78
FX_fee,320,26.59
FX_fee,319,26.47
FX_fee,321,26.6
FX_fee,322,26.69
FX_fee,323,26.53
FX_fee,325,26.7
FX_fee,324,26.67
FX_fee,326,26.47
FX_fee,327,26.62
FX_fee,328,26.61
FX_fee,329,26.67
FX_fee,330,26.45
FX_fee,331,26.69
FX_fee,333,26.98
FX_fee,334,26.29
FX_fee,332,26.86
FX_fee,335,26.62
FX_fee,336,26.65
FX_fee,337,26.61
FX_fee,338,26.73
FX_fee,339,26.78
FX_fee,340,26.55
FX_fee,341,26.69
FX_fee,342,26.76
FX_fee,343,26.78
FX_fee,344,26.67
FX_fee,345,26.37
FX_fee,346,26.57
FX_fee,347,26.54
FX_fee,348,26.48
FX_fee,349,26.54
FX_fee,350,26.44
FX_fee,351,26.71
FX_fee,352,26.81
FX_fee,353,26.64
FX_fee,354,26.68
FX_fee,355,26.45
FX_fee,356,26.54
FX_fee,357,26.77
FX_fee,358,26.61
FX_fee,359,26.77
FX_fee,360,26.68
FX_fee,361,26.73
FX_fee,362,26.72
FX_fee,363,26.59
FX_fee,365,26.55
FX_fee,364,26.91
FX_fee,366,26.73
FX_fee,367,26.69
FX_fee,368,26.63
FX_fee,369,26.69
FX_fee,370,26.52
FX_fee,371,26.84
FX_fee,372,26.67
FX_fee,373,26.63
FX_fee,375,26.71
FX_fee,374,26.83
FX_fee,376,26.49
FX_fee,377,26.54
FX_fee,378,26.83
FX_fee,379,26.54
FX_fee,380,26.74
FX_fee,381,26.59
FX_fee,382,26.69
FX_fee,383,26.61
FX_fee,384,26.81
FX_fee,385,26.52
FX_fee,386,26.42
FX_fee,387,26.65
FX_fee,388,26.73
FX_fee,389,26.74
FX_fee,390,26.52
FX_fee,391,26.75
FX_fee,392,26.75
FX_fee,393,26.62
FX_fee,394,26.71
FX_fee,395,26.71
FX_fee,396,26.58
FX_fee,397,26.53
FX_fee,398,26.61
FX_fee,399,26.58
FX_fee,400,26.7
FX_fee,401,26.6
FX_fee,402,26.64
FX_fee,403,26.76
FX_fee,404,26.59
FX_fee,405,26.74
FX_fee,406,26.43
FX_fee,407,26.67
FX_fee,408,26.78
FX_fee,409,26.64
FX_fee,410,26.5
FX_fee,411,26.87
FX_fee,412,26.74
FX_fee,413,26.64
FX_fee,414,26.73
FX_fee,415,26.55
FX_fee,416,26.5
FX_fee,417,26.63
FX_fee,418,26.74
FX_fee,419,26.64
FX_fee,421,26.71
FX_fee,420,26.65
FX_fee,422,26.6
FX_fee,423,26.61
FX_fee,424,26.71
FX_fee,425,26.54
FX_fee,426,26.55
FX_fee,427,26.63
FX_fee,428,26.83
FX_fee,429,26.51
FX_fee,430,26.63
FX_fee,431,26.67
FX_fee,432,26.55
FX_fee,433,26.56
FX_fee,434,26.55
FX_fee,435,26.28
FX_fee,436,26.56
FX_fee,437,26.53
FX_fee,438,26.61
FX_fee,439,27.08
FX_fee,440,26.63
FX_fee,441,26.29
FX_fee,442,26.82
FX_fee,443,26.46
FX_fee,444,26.68
FX_fee,445,26.61
FX_fee,446,26.91
FX_fee,447,26.79
FX_fee,448,26.59
FX_fee,449,26.62
FX_fee,450,26.83
FX_fee,451,26.68
FX_fee,452,26.78
FX_fee,453,26.48
FX_fee,454,26.56
FX_fee,455,26.8
FX_fee,456,26.75
FX_fee,457,26.61
FX_fee,458,26.6
FX_fee,459,26.72
FX_fee,460,26.84
FX_fee,461,26.6
FX_fee,462,26.67
FX_fee,463,26.78
FX_fee,464,26.54
FX_fee,465,26.47
FX_fee,466,26.52
FX_fee,467,26.4
FX_fee,468,26.74
FX_fee,469,26.41
FX_fee,470,26.49
FX_fee,471,26.56
FX_fee,472,26.37
FX_fee,473,26.63
FX_fee,474,26.72
FX_fee,475,26.76
FX_fee,476,26.62
FX_fee,477,26.81
FX_fee,478,26.62
FX_fee,479,26.71
FX_fee,480,26.73
FX_fee,481,26.64
FX_fee,482,26.52
FX_fee,483,26.64
FX_fee,484,26.52
FX_fee,485,26.72
FX_fee,486,26.54
FX_fee,487,27.0
FX_fee,488,26.67
FX_fee,489,26.62
FX_fee,490,26.61
FX_fee,491,26.69
FX_fee,492,26.47
FX_fee,493,26.41
FX_fee,494,26.7
FX_fee,495,26.63
FX_fee,496,26.49
FX_fee,497,26.53
FX_fee,498,26.71
FX_fee,499,26.68
FX_fee,500,26.77
FX_fee,501,26.59
FX_fee,502,26.49
FX_fee,503,26.73
FX_fee,504,26.64
FX_fee,505,26.57
FX_fee,506,26.74
FX_fee,507,26.7
FX_fee,508,26.61
FX_fee,509,26.63
FX_fee,510,26.49
FX_fee,511,26.75
FX_fee,512,26.6
FX_fee,513,26.72
FX_fee,514,26.55
FX_fee,515,26.77
FX_fee,516,26.72
FX_fee,517,26.71
FX_fee,518,26.69
FX_fee,519,26.62
FX_fee,520,26.74
FX_fee,521,26.54
FX_fee,522,26.62
FX_fee,523,26.81
FX_fee,524,26.57
FX_fee,526,26.61
FX_fee,525,26.57
FX_fee,527,26.68
FX_fee,528,26.73
FX_fee,529,26.7
FX_fee,530,26.54
FX_fee,531,26.65
FX_fee,532,26.5
FX_fee,534,26.77
FX_fee,533,26.48
FX_fee,535,26.66
FX_fee,537,26.48
FX_fee,536,26.49
FX_fee,538,26.63
FX_fee,539,26.82
FX_fee,540,26.7
FX_fee,541,26.75
FX_fee,542,26.87
FX_fee,543,26.38
FX_fee,545,26.65
FX_fee,544,26.63
FX_fee,546,26.6
FX_fee,547,26.72
FX_fee,548,26.49
FX_fee,549,26.61
FX_fee,550,26.36
FX_fee,551,26.61
FX_fee,552,26.77
FX_fee,553,26.6
FX_fee,554,26.63
FX_fee,555,26.66
FX_fee,556,26.85
FX_fee,557,26.55
FX_fee,558,26.63
FX_fee,559,26.6
FX_fee,561,26.53
FX_fee,560,26.49
FX_fee,562,26.69
FX_fee,563,26.57
FX_fee,564,26.73
FX_fee,565,26.57
FX_fee,566,26.65
FX_fee,567,26.51
FX_fee,568,26.64
FX_fee,569,26.86
FX_fee,570,26.62
FX_fee,571,26.67
FX_fee,572,26.79
FX_fee,573,26.81
FX_fee,574,26.66
FX_fee,575,26.43
FX_fee,576,26.56
FX_fee,577,26.52
FX_fee,578,26.4
FX_fee,579,26.82
FX_fee,580,26.58
FX_fee,582,26.83
FX_fee,581,26.8
FX_fee,583,26.84
FX_fee,584,26.71
FX_fee,585,26.61
FX_fee,586,26.38
FX_fee,587,26.64
FX_fee,588,26.59
FX_fee,590,26.67
FX_fee,589,26.57
FX_fee,592,26.85
FX_fee,591,26.75
FX_fee,593,26.65
FX_fee,594,26.7
FX_fee,595,26.67
FX_fee,596,26.74
FX_fee,597,26.75
FX_fee,598,26.75
FX_fee,599,26.84
FX_fee,600,26.67
FX_fee,601,26.62
FX_fee,602,26.81
FX_fee,603,26.66
FX_fee,604,26.66
FX_fee,605,26.7
FX_fee,606,26.69
FX_fee,607,26.76
FX_fee,608,26.63
FX_fee,609,26.69
FX_fee,610,26.47
FX_fee,611,26.72
FX_fee,612,26.59
FX_fee,614,26.58
FX_fee,613,26.73
FX_fee,615,26.69
FX_fee,616,26.6
FX_fee,617,26.68
FX_fee,618,26.57
FX_fee,619,26.54
FX_fee,621,26.41
FX_fee,620,26.32
FX_fee,622,26.87
FX_fee,623,26.54
FX_fee,625,26.58
FX_fee,624,26.64
FX_fee,626,26.83
FX_fee,627,26.54
FX_fee,628,26.76
FX_fee,629,26.83
FX_fee,630,26.56
FX_fee,631,26.46
FX_fee,632,26.56
FX_fee,633,26.37
FX_fee,634,26.57
FX_fee,635,26.73
FX_fee,636,26.57
FX_fee,637,26.35
FX_fee,638,26.62
FX_fee,639,26.37
FX_fee,640,26.7
FX_fee,641,26.59
FX_fee,642,26.89
FX_fee,643,26.85
FX_fee,644,26.42
FX_fee,645,26.85
FX_fee,646,26.49
FX_fee,647,26.77
FX_fee,648,26.68
FX_fee,649,26.73
FX_fee,650,26.53
FX_fee,651,26.59
FX_fee,652,26.49
FX_fee,653,26.86
FX_fee,654,26.59
FX_fee,655,26.77
FX_fee,656,26.81
FX_fee,657,26.68
FX_fee,658,26.52
FX_fee,659,26.75
FX_fee,660,26.56
FX_fee,661,26.62
FX_fee,662,26.54
FX_fee,663,26.77
FX_fee,664,26.47
FX_fee,665,26.47
FX_fee,666,26.76
FX_fee,667,26.69
FX_fee,668,26.62
FX_fee,669,26.66
FX_fee,670,26.45
FX_fee,671,26.44
FX_fee,672,26.29
FX_fee,673,26.46
FX_fee,674,26.59
FX_fee,676,26.55
FX_fee,675,26.65
FX_fee,677,26.69
FX_fee,679,26.57
FX_fee,678,26.81
FX_fee,680,26.83
FX_fee,682,26.95
FX_fee,681,26.52
FX_fee,683,26.88
FX_fee,684,26.87
FX_fee,685,26.47
FX_fee,686,26.67
FX_fee,687,26.77
FX_fee,688,26.67
FX_fee,689,26.71
FX_fee,690,26.49
FX_fee,691,26.29
FX_fee,692,26.61
FX_fee,693,26.47
FX_fee,694,26.83
FX_fee,695,26.51
FX_fee,696,26.67
FX_fee,698,26.87
FX_fee,697,26.72
FX_fee,699,26.73
FX_fee,700,26.56
FX_fee,701,26.49
FX_fee,702,26.55
FX_fee,703,26.62
FX_fee,704,26.57
FX_fee,705,26.62
FX_fee,706,26.46
FX_fee,707,26.71
FX_fee,708,26.73
FX_fee,709,26.75
FX_fee,710,26.73
FX_fee,711,26.54
FX_fee,712,26.72
FX_fee,713,26.47
FX_fee,714,26.38
FX_fee,715,26.51
FX_fee,716,26.62
FX_fee,717,26.61
FX_fee,718,26.58
FX_fee,719,26.59
FX_fee,720,26.58
FX_fee,721,26.49
FX_fee,722,26.47
FX_fee,723,26.62
FX_fee,724,26.76
FX_fee,725,26.51
FX_fee,726,26.84
FX_fee,727,26.74
FX_fee,728,26.82
FX_fee,729,26.49
FX_fee,730,26.59
FX_fee,731,26.46
FX_fee,732,26.7
FX_fee,733,26.77
FX_fee,734,26.51
FX_fee,735,26.69
FX_fee,736,26.32
FX_fee,737,26.38
FX_fee,738,26.53
FX_fee,739,26.51
FX_fee,740,26.74
FX_fee,741,26.59
FX_fee,742,26.74
FX_fee,743,26.62
FX_fee,744,26.54
FX_fee,745,26.6
FX_fee,746,26.59
FX_fee,747,26.64
FX_fee,748,26.3
FX_fee,749,26.55
FX_fee,751,26.66
FX_fee,750,26.33
FX_fee,752,26.7
FX_fee,753,26.59
FX_fee,754,26.69
FX_fee,755,26.96
FX_fee,757,26.71
FX_fee,756,26.73
FX_fee,758,26.53
FX_fee,759,26.58
FX_fee,760,26.66
FX_fee,762,26.63
FX_fee,761,26.59
FX_fee,763,26.79
FX_fee,764,26.74
FX_fee,765,26.7
FX_fee,766,26.44
FX_fee,767,26.42
FX_fee,768,26.56
FX_fee,769,26.62
FX_fee,770,26.85
FX_fee,771,26.55
FX_fee,772,26.7
FX_fee,773,26.66
FX_fee,775,26.46
FX_fee,774,26.36
FX_fee,776,26.6
FX_fee,777,26.66
FX_fee,778,26.54
FX_fee,779,26.66
FX_fee,780,26.63
FX_fee,781,26.75
FX_fee,782,26.75
FX_fee,783,26.86
FX_fee,784,26.57
FX_fee,785,26.52
FX_fee,786,26.81
FX_fee,787,26.87
FX_fee,788,26.44
FX_fee,789,26.81
FX_fee,792,26.89
FX_fee,791,26.72
FX_fee,790,26.54
FX_fee,793,26.71
FX_fee,794,26.62
FX_fee,795,26.76
FX_fee,796,26.67
FX_fee,797,26.44
FX_fee,798,26.46
FX_fee,799,26.62
FX_fee,800,26.53
FX_fee,801,26.63
FX_fee,802,26.7
FX_fee,803,26.64
FX_fee,804,26.81
FX_fee,805,26.39
FX_fee,806,26.45
FX_fee,808,26.62
FX_fee,807,26.52
FX_fee,809,26.6
FX_fee,810,26.6
FX_fee,811,26.43
FX_fee,812,26.67
FX_fee,813,26.53
FX_fee,814,26.6
FX_fee,815,26.59
FX_fee,816,26.64
FX_fee,817,26.48
FX_fee,818,26.58
FX_fee,819,26.63
FX_fee,820,26.61
FX_fee,822,26.77
FX_fee,821,26.73
FX_fee,824,26.67
FX_fee,823,26.48
FX_fee,825,26.52
FX_fee,826,26.71
FX_fee,827,26.89
FX_fee,828,26.79
FX_fee,829,26.72
FX_fee,831,26.72
FX_fee,830,26.68
FX_fee,832,26.65
FX_fee,833,26.81
FX_fee,834,26.65
FX_fee,835,26.57
FX_fee,836,26.71
FX_fee,837,26.44
FX_fee,838,26.74
FX_fee,840,26.55
FX_fee,839,26.56
FX_fee,841,26.56
FX_fee,842,26.39
FX_fee,843,26.62
FX_fee,844,26.67
FX_fee,845,26.71
FX_fee,847,26.61
FX_fee,846,26.55
FX_fee,848,26.64
FX_fee,849,26.53
FX_fee,850,26.55
FX_fee,851,26.67
FX_fee,852,26.81
FX_fee,853,26.66
FX_fee,854,26.4
FX_fee,856,26.62
FX_fee,855,26.44
FX_fee,857,26.54
FX_fee,858,26.5
FX_fee,859,26.59
FX_fee,860,26.67
FX_fee,861,26.8
FX_fee,863,26.8
FX_fee,862,26.4
FX_fee,864,26.72
FX_fee,865,26.71
FX_fee,866,26.59
FX_fee,867,26.56
FX_fee,869,26.65
FX_fee,868,26.41
FX_fee,871,26.77
FX_fee,870,26.27
FX_fee,872,26.79
FX_fee,873,26.66
FX_fee,874,26.6
FX_fee,875,26.68
FX_fee,876,26.57
FX_fee,877,26.38
FX_fee,879,26.77
FX_fee,878,26.63
FX_fee,880,26.89
FX_fee,881,26.41
FX_fee,882,26.72
FX_fee,883,26.6
FX_fee,884,26.57
FX_fee,885,26.53
FX_fee,887,26.68
FX_fee,886,26.26
FX_fee,888,26.44
FX_fee,889,26.6
FX_fee,890,26.84
FX_fee,891,26.68
FX_fee,892,26.6
FX_fee,895,26.87
FX_fee,893,26.55
FX_fee,894,26.4
FX_fee,896,26.67
FX_fee,897,26.75
FX_fee,898,26.63
FX_fee,899,26.6
FX_fee,900,26.78
FX_fee,901,26.66
FX_fee,902,26.47
FX_fee,903,26.46
FX_fee,904,26.72
FX_fee,905,26.91
FX_fee,906,26.53
FX_fee,907,26.54
FX_fee,908,26.6
FX_fee,909,26.58
FX_fee,910,26.65
FX_fee,911,26.58
FX_fee,912,26.44
FX_fee,913,26.65
FX_fee,914,26.62
FX_fee,915,26.39
FX_fee,916,26.74
FX_fee,917,26.73
FX_fee,918,26.5
FX_fee,919,26.45
FX_fee,921,26.64
FX_fee,920,26.36
FX_fee,922,26.54
FX_fee,923,26.62
FX_fee,924,26.35
FX_fee,925,26.65
FX_fee,926,26.67
FX_fee,927,26.67
FX_fee,929,26.51
FX_fee,928,26.86
FX_fee,930,26.42
FX_fee,931,26.6
FX_fee,932,26.55
FX_fee,933,26.61
FX_fee,935,26.75
FX_fee,936,26.73
FX_fee,934,26.55
FX_fee,937,26.64
FX_fee,938,26.5
FX_fee,939,26.39
FX_fee,940,26.62
FX_fee,941,26.87
FX_fee,945,26.62
FX_fee,942,26.7
FX_fee,943,26.78
FX_fee,944,26.85
FX_fee,946,26.62
FX_fee,947,26.7
FX_fee,948,26.67
FX_fee,949,26.5
FX_fee,951,26.6
FX_fee,950,26.79
FX_fee,952,26.39
FX_fee,953,26.63
FX_fee,954,26.69
FX_fee,955,26.57
FX_fee,956,26.51
FX_fee,957,26.68
FX_fee,960,26.66
FX_fee,958,26.78
FX_fee,959,26.68
FX_fee,961,26.74
FX_fee,962,26.49
FX_fee,963,26.7
FX_fee,964,26.85
FX_fee,965,26.79
FX_fee,968,26.96
FX_fee,967,26.55
FX_fee,966,26.74
FX_fee,969,26.57
FX_fee,970,26.48
FX_fee,971,26.75
FX_fee,972,26.54
FX_fee,973,26.54
FX_fee,974,26.66
FX_fee,975,26.89
FX_fee,976,26.42
FX_fee,977,26.79
FX_fee,978,26.63
FX_fee,979,26.78
FX_fee,980,26.63
FX_fee,981,26.46
FX_fee,982,26.56
FX_fee,983,26.33
FX_fee,984,26.81
FX_fee,985,26.56
FX_fee,987,26.53
FX_fee,986,26.85
FX_fee,988,26.68
FX_fee,989,26.55
FX_fee,990,26.76
FX_fee,991,26.83
FX_fee,992,26.9
FX_fee,993,26.46
FX_fee,994,26.61
FX_fee,995,26.57
FX_fee,996,26.93
FX_fee,998,26.73
FX_fee,997,26.79
FX_fee,999,26.77
DA_fee,1,26.06
DA_fee,0,28.07
DA_fee,2,26.5
DA_fee,3,26.98
DA_fee,4,27.04
DA_fee,5,27.09
DA_fee,6,27.18
DA_fee,7,26.01
DA_fee,8,27.14
DA_fee,9,27.47
DA_fee,10,27.41
DA_fee,11,26.43
DA_fee,12,26.8
DA_fee,13,26.52
DA_fee,14,26.77
DA_fee,15,26.16
DA_fee,16,27.31
DA_fee,17,26.32
DA_fee,18,26.16
DA_fee,19,27.32
DA_fee,20,26.83
DA_fee,21,28.16
DA_fee,22,27.27
DA_fee,23,26.23
DA_fee,24,26.38
DA_fee,25,25.31
DA_fee,26,26.64
DA_fee,27,28.63
DA_fee,28,25.15
DA_fee,29,27.53
DA_fee,30,27.64
DA_fee,31,27.7
DA_fee,32,26.56
DA_fee,33,27.53
DA_fee,34,26.15
DA_fee,35,27.61
DA_fee,36,27.05
DA_fee,37,25.96
DA_fee,38,27.26
DA_fee,39,26.56
DA_fee,40,26.35
DA_fee,41,26.81
DA_fee,42,26.92
DA_fee,43,26.64
DA_fee,44,27.02
DA_fee,45,27.32
DA_fee,46,26.61
DA_fee,47,27.58
DA_fee,49,26.78
DA_fee,48,26.79
DA_fee,50,27.82
DA_fee,51,26.74
DA_fee,52,26.91
DA_fee,53,26.08
DA_fee,54,26.61
DA_fee,55,26.45
DA_fee,56,26.61
DA_fee,57,25.66
DA_fee,58,26.94
DA_fee,59,26.17
DA_fee,60,26.67
DA_fee,61,25.59
DA_fee,62,27.61
DA_fee,63,26.48
DA_fee,64,27.81
DA_fee,65,27.24
DA_fee,66,26.4
DA_fee,67,26.44
DA_fee,68,26.59
DA_fee,69,27.24
DA_fee,71,25.65
DA_fee,70,27.28
DA_fee,72,26.0
DA_fee,73,26.76
DA_fee,74,27.9
DA_fee,75,25.15
DA_fee,76,26.94
DA_fee,77,26.21
DA_fee,78,26.17
DA_fee,79,26.42
DA_fee,80,25.81
DA_fee,81,27.28
DA_fee,82,27.41
DA_fee,83,25.55
DA_fee,84,26.7
DA_fee,85,27.18
DA_fee,86,27.03
DA_fee,87,25.71
DA_fee,88,26.53
DA_fee,89,26.29
DA_fee,90,25.68
DA_fee,91,27.42
DA_fee,93,27.51
DA_fee,92,26.7
DA_fee,94,26.6
DA_fee,95,27.4
DA_fee,96,27.01
DA_fee,97,25.51
DA_fee,98,26.16
DA_fee,99,27.2
DA_fee,100,25.37
DA_fee,101,26.37
DA_fee,102,26.89
DA_fee,103,26.31
DA_fee,104,26.78
DA_fee,105,25.05
DA_fee,106,26.75
DA_fee,107,25.73
DA_fee,108,26.37
DA_fee,109,26.75
DA_fee,110,26.58
DA_fee,111,27.13
DA_fee,112,26.29
DA_fee,113,25.87
DA_fee,114,27.18
DA_fee,115,26.87
DA_fee,116,27.62
DA_fee,117,26.3
DA_fee,118,28.09
DA_fee,119,27.16
DA_fee,120,26.93
DA_fee,121,25.32
DA_fee,122,27.15
DA_fee,123,29.44
DA_fee,124,27.29
DA_fee,125,26.95
DA_fee,126,27.5
DA_fee,127,26.23
DA_fee,128,26.67
DA_fee,129,27.72
DA_fee,131,27.39
DA_fee,130,27.01
DA_fee,132,26.69
DA_fee,133,27.45
DA_fee,134,27.74
DA_fee,135,25.86
DA_fee,136,26.25
DA_fee,137,28.09
DA_fee,138,27.22
DA_fee,139,26.8
DA_fee,140,27.6
DA_fee,141,27.19
DA_fee,142,27.02
DA_fee,143,26.84
DA_fee,144,26.37
DA_fee,145,26.86
DA_fee,146,26.27
DA_fee,147,26.85
DA_fee,148,27.11
DA_fee,149,26.92
DA_fee,150,26.79
DA_fee,151,27.57
DA_fee,152,26.11
DA_fee,153,27.23
DA_fee,154,26.54
DA_fee,155,27.38
DA_fee,156,26.58
DA_fee,157,27.08
DA_fee,158,26.0
DA_fee,159,27.69
DA_fee,160,25.83
DA_fee,161,26.62
DA_fee,162,26.3
